,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,Song Name
191,0.561,0.52,11.0,-9.342,0.0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,3.0,3,Rich Flex
192,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4.0,4,Jimmy Cooks (feat. 21 Savage)
193,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987.0,4.0,4,One Dance
194,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893.0,4.0,3,WAIT FOR U (feat. Drake & Tems)
195,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973.0,4.0,4,God's Plan
196,0.666,0.465,1.0,-8.545,1.0,0.26,0.0503,0.0,0.215,0.292,167.937,291175.0,4.0,3,Fair Trade (with Travis Scott)
197,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,298941.0,4.0,0,Passionfruit
198,0.773,0.701,7.0,-6.386,1.0,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4.0,4,Spin Bout U
199,0.849,0.424,5.0,-9.579,0.0,0.324,0.0635,0.0,0.0834,0.153,145.887,242966.0,4.0,3,Knife Talk (with 21 Savage ft. Project Pat)
200,0.735,0.786,4.0,-7.354,0.0,0.0598,0.0996,0.0466,0.109,0.47,174.046,231724.0,4.0,2,Lluvia
201,0.804,0.76,10.0,-10.325,0.0,0.0567,0.0145,0.644,0.0709,0.614,112.005,331520.0,4.0,2,Dissan Na M´bera (Suur Di No Pubis) - Daniel Haaksman Edit
202,0.871,0.766,3.0,-6.507,1.0,0.0556,0.0252,0.456,0.0548,0.882,124.0,307224.0,4.0,4,Akabongi - Kapote Remix
203,0.741,0.775,4.0,-7.538,0.0,0.0468,0.316,0.0454,0.125,0.331,101.987,256471.0,4.0,2,Corpo Sujeito - Kelman Duran Remix
204,0.743,0.586,8.0,-6.823,1.0,0.134,0.0488,3.81e-05,0.0868,0.552,169.989,223207.0,4.0,4,La Añoranza
205,0.834,0.5,0.0,-8.215,1.0,0.0416,0.192,0.352,0.115,0.6,100.007,212000.0,4.0,4,La Mujer Dormida
206,0.688,0.876,0.0,-7.518,1.0,0.052,0.112,0.811,0.367,0.689,126.012,328667.0,4.0,4,Kid Conga
207,0.71,0.767,4.0,-8.378,0.0,0.109,0.131,0.00859,0.108,0.917,167.979,210214.0,4.0,2,Hei! Você (Daniel Haaksman Remix)
208,0.817,0.516,4.0,-9.016,0.0,0.154,0.315,0.0406,0.142,0.434,86.995,206000.0,4.0,2,Supervivencia
209,0.75,0.736,7.0,-6.89,0.0,0.129,0.0674,6.97e-05,0.125,0.747,174.394,196101.0,4.0,2,Porque Te Vas
210,0.777,0.414,6.0,-7.44,0.0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880.0,4.0,2,"Hold On, We're Going Home"
211,0.699,0.255,4.0,-8.647,0.0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333.0,3.0,1,Summers Over Interlude
212,0.763,0.667,2.0,-6.285,1.0,0.085,0.021,2.4e-05,0.0715,0.75,95.864,260520.0,4.0,4,Stars Align (with Drake)
213,0.652,0.861,6.0,-4.863,0.0,0.0565,0.00743,2.25e-05,0.337,0.333,99.983,208747.0,4.0,2,Waves of Blue
214,0.691,0.501,1.0,-9.089,0.0,0.045,0.0499,0.00011,0.131,0.332,126.93,227947.0,4.0,2,Open (feat. Majid Jordan)
215,0.676,0.5,1.0,-6.603,1.0,0.0513,0.00371,0.00278,0.114,0.0742,90.03,300729.0,4.0,4,Her
216,0.501,0.451,6.0,-7.396,1.0,0.142,0.539,4.12e-06,0.113,0.612,200.015,146400.0,4.0,4,Different (With Majid Jordan)
217,0.678,0.438,9.0,-8.847,0.0,0.0576,0.29,0.0,0.0838,0.501,81.498,247546.0,4.0,2,Caught Up (feat. Khalid)
218,0.618,0.536,2.0,-9.577,0.0,0.0836,0.11,0.000413,0.102,0.126,119.094,248432.0,4.0,2,My Love (feat. Drake)
219,0.912,0.223,11.0,-12.424,0.0,0.321,0.26,8.87e-05,0.0786,0.354,139.965,212547.0,4.0,3,One I Want (feat. PARTYNEXTDOOR)
220,0.733,0.69,9.0,-5.529,0.0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613.0,4.0,2,Under The Influence
221,0.526,0.606,5.0,-5.3,0.0,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,4.0,3,Superhero (Heroes & Villains) [with Future & Chris Brown]
222,0.696,0.454,1.0,-6.756,0.0,0.153,0.123,0.0,0.155,0.136,92.928,260640.0,4.0,2,No Guidance (feat. Drake)
223,0.734,0.846,9.0,-3.425,0.0,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884.0,4.0,2,Nostálgico
224,0.672,0.82,11.0,-4.456,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573.0,4.0,4,Forever
225,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,176960.0,4.0,2,Go Crazy
226,0.828,0.726,10.0,-6.389,0.0,0.0419,0.106,0.00101,0.103,0.67,113.017,212976.0,4.0,2,Monalisa
227,0.699,0.883,5.0,-3.226,0.0,0.219,0.0288,0.0,0.817,0.499,127.961,211975.0,4.0,3,Five More Hours
228,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,4.0,4,With You
229,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,229867.0,4.0,2,Run It! (feat. Juelz Santana)
230,0.83,0.695,6.0,-9.445,0.0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,190373.0,4.0,2,4EVA (feat. Pharrell Williams)
231,0.738,0.75,11.0,-3.654,0.0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840.0,4.0,3,Intimidated (feat. H.E.R.)
232,0.824,0.396,2.0,-9.663,1.0,0.332,0.0323,0.00286,0.108,0.253,118.048,227707.0,4.0,3,YOU'RE THE ONE
233,0.794,0.757,6.0,-6.644,0.0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680.0,4.0,2,10%
234,0.864,0.682,6.0,-6.73,0.0,0.386,0.208,5.27e-06,0.1,0.268,115.012,268087.0,4.0,3,Be Your Girl (Kaytranada Edition)
235,0.835,0.527,7.0,-7.272,0.0,0.128,0.204,0.000423,0.283,0.611,106.003,218200.0,4.0,2,CHANCES
236,0.789,0.71,10.0,-6.323,0.0,0.131,0.0555,0.843,0.0601,0.6,111.038,183787.0,4.0,2,What You Need
237,0.742,0.645,6.0,-10.248,1.0,0.386,0.148,2.86e-05,0.0861,0.804,112.402,162147.0,4.0,3,Vex Oh (feat. Eight9FLY)
238,0.61,0.709,7.0,-7.143,1.0,0.241,0.00707,1.61e-05,0.273,0.33,100.489,232122.0,4.0,3,Twin Flame
239,0.722,0.78,5.0,-8.623,0.0,0.0753,0.00659,0.047,0.0545,0.2,119.997,288097.0,4.0,2,Assumptions - Kaytranada Edit
240,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,4.0,4,Sunflower - Spider-Man: Into the Spider-Verse
241,0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,233902.0,4.0,4,Unforgettable
242,0.696,0.663,9.0,-5.662,1.0,0.108,0.0273,0.0,0.461,0.423,175.075,174549.0,4.0,4,ROXANNE - Remix
243,0.727,0.626,7.0,-8.415,1.0,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406.0,4.0,4,Be Like That - feat. Swae Lee & Khalid
244,0.703,0.723,9.0,-5.45,0.0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903.0,4.0,2,Arms Around You (feat. Maluma & Swae Lee)
245,0.572,0.75,1.0,-5.042,0.0,0.0604,0.0946,0.0,0.378,0.475,144.081,182627.0,4.0,2,Close To Me
246,0.915,0.588,7.0,-6.302,0.0,0.0677,0.0824,0.000169,0.104,0.329,123.936,218710.0,4.0,2,Won't Be Late (feat. Drake)
247,0.877,0.477,9.0,-7.379,0.0,0.0587,0.307,0.0,0.0929,0.552,127.023,226743.0,4.0,2,Hopeless Romantic (feat. Swae Lee)
248,0.713,0.831,1.0,-4.75,0.0,0.15,0.0168,0.0,0.118,0.584,173.948,332301.0,4.0,2,Powerglide (feat. Juicy J) - From SR3MM
249,0.849,0.699,4.0,-5.193,0.0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341.0,4.0,2,Guatemala - From Swaecation
250,0.512,0.598,9.0,-4.959,0.0,0.115,0.611,0.0,0.0881,0.345,70.189,213253.0,4.0,2,Lotus Flower Bomb (feat. Miguel)
251,0.807,0.702,6.0,-6.594,0.0,0.0748,0.307,0.0,0.111,0.447,114.038,238827.0,4.0,2,Bad (feat. Rihanna) - Remix
252,0.537,0.411,7.0,-14.059,1.0,0.502,0.487,9.21e-06,0.3,0.207,94.292,216832.0,4.0,3,The Need to Know (feat. SZA)
253,0.597,0.733,1.0,-6.017,1.0,0.41,0.134,0.0,0.159,0.639,171.016,214035.0,4.0,3,On Chill (feat. Jeremih)
254,0.696,0.801,5.0,-5.641,0.0,0.0952,0.0469,0.0,0.502,0.536,93.003,211909.0,4.0,2,Ride Out
255,0.687,0.619,0.0,-5.829,1.0,0.0498,0.946,0.0,0.248,0.656,118.101,109000.0,4.0,4,Dearly Beloved (feat. Jamie Foxx)
256,0.672,0.783,5.0,-6.463,0.0,0.0852,0.312,0.0399,0.18,0.66,85.526,206693.0,4.0,2,Stories In Motion (with Wale)
257,0.42,0.744,8.0,-5.033,1.0,0.396,0.398,8.54e-06,0.192,0.324,161.792,302547.0,4.0,3,Ambition (feat. Meek Mill & Rick Ross)
258,0.728,0.811,7.0,-4.278,1.0,0.0564,0.0453,2.07e-06,0.362,0.705,114.995,228707.0,4.0,4,"My Love (feat. Major Lazer, WizKid, Dua Lipa)"
259,0.778,0.934,9.0,-3.488,1.0,0.321,0.184,0.0,0.123,0.803,98.97,183333.0,4.0,3,Poke It Out (feat. J. Cole)
260,0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,4.0,2,Heartless
261,0.639,0.628,6.0,-7.578,0.0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507.0,4.0,2,Flashing Lights
262,0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,4.0,3,Ni**as In Paris
263,0.367,0.665,1.0,-2.821,1.0,0.0465,0.145,0.0,0.113,0.31,148.913,229147.0,4.0,4,Bound 2
264,0.724,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.538,0.438,113.088,135920.0,4.0,4,Father Stretch My Hands Pt. 1
265,0.542,0.466,0.0,-8.665,1.0,0.0831,0.141,0.000445,0.125,0.124,191.385,243440.0,4.0,4,I Wonder
266,0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4.0,2,Stronger
267,0.629,0.696,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627.0,4.0,3,Gold Digger
268,0.667,0.747,1.0,-7.059,1.0,0.189,0.337,0.0,0.115,0.918,86.917,203493.0,4.0,4,Homecoming
269,0.669,0.419,1.0,-6.724,0.0,0.522,0.376,0.0,0.187,0.0397,109.813,215320.0,4.0,3,Violent Crimes
270,0.79,0.647,10.0,-5.983,0.0,0.136,0.0515,0.0,0.248,0.654,87.999,211000.0,4.0,2,Heartless
271,0.639,0.628,6.0,-7.578,0.0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507.0,4.0,2,Flashing Lights
272,0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022,219333.0,4.0,3,Ni**as In Paris
273,0.367,0.665,1.0,-2.821,1.0,0.0465,0.145,0.0,0.113,0.31,148.913,229147.0,4.0,4,Bound 2
274,0.724,0.573,7.0,-4.113,1.0,0.0549,0.118,0.0,0.538,0.438,113.088,135920.0,4.0,4,Father Stretch My Hands Pt. 1
275,0.542,0.466,0.0,-8.665,1.0,0.0831,0.141,0.000445,0.125,0.124,191.385,243440.0,4.0,4,I Wonder
276,0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4.0,2,Stronger
277,0.629,0.696,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627.0,4.0,3,Gold Digger
278,0.667,0.747,1.0,-7.059,1.0,0.189,0.337,0.0,0.115,0.918,86.917,203493.0,4.0,4,Homecoming
279,0.669,0.419,1.0,-6.724,0.0,0.522,0.376,0.0,0.187,0.0397,109.813,215320.0,4.0,3,Violent Crimes
280,0.622,0.676,2.0,-5.702,0.0,0.405,0.0707,0.0,0.0888,0.666,84.324,236700.0,4.0,3,As Coisas
281,0.567,0.5,11.0,-7.59,0.0,0.342,0.411,1.41e-05,0.25,0.386,159.897,209700.0,4.0,3,Alma Velha
282,0.775,0.576,7.0,-6.237,1.0,0.0915,0.283,0.0,0.103,0.527,124.918,222700.0,4.0,4,Preciso
283,0.435,0.766,6.0,-6.489,0.0,0.445,0.379,0.0,0.079,0.157,80.82,240900.0,4.0,3,Estradas No Céu
284,0.758,0.549,11.0,-6.463,0.0,0.0454,0.447,0.0,0.452,0.295,110.032,216000.0,4.0,2,Acordar Assim
285,0.744,0.563,2.0,-9.229,0.0,0.151,0.245,0.0,0.119,0.242,113.022,276600.0,4.0,2,Imagina
286,0.736,0.669,9.0,-7.061,0.0,0.272,0.0279,1.53e-05,0.447,0.507,80.957,104200.0,4.0,3,El Dorado
287,0.662,0.436,5.0,-9.086,0.0,0.0654,0.756,1.27e-06,0.154,0.442,135.901,211822.0,4.0,0,O Primeiro Dia - SG Gigante
288,0.552,0.657,11.0,-6.131,0.0,0.233,0.0507,0.0105,0.195,0.271,189.991,185200.0,4.0,3,Presente
289,0.696,0.469,6.0,-12.745,0.0,0.0931,0.465,1.42e-05,0.192,0.342,93.974,149362.0,4.0,0,Papá
290,0.83,0.695,6.0,-9.445,0.0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,190373.0,4.0,2,4EVA (feat. Pharrell Williams)
291,0.738,0.75,11.0,-3.654,0.0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840.0,4.0,3,Intimidated (feat. H.E.R.)
292,0.824,0.396,2.0,-9.663,1.0,0.332,0.0323,0.00286,0.108,0.253,118.048,227707.0,4.0,3,YOU'RE THE ONE
293,0.794,0.757,6.0,-6.644,0.0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680.0,4.0,2,10%
294,0.864,0.682,6.0,-6.73,0.0,0.386,0.208,5.27e-06,0.1,0.268,115.012,268087.0,4.0,3,Be Your Girl (Kaytranada Edition)
295,0.835,0.527,7.0,-7.272,0.0,0.128,0.204,0.000423,0.283,0.611,106.003,218200.0,4.0,2,CHANCES
296,0.789,0.71,10.0,-6.323,0.0,0.131,0.0555,0.843,0.0601,0.6,111.038,183787.0,4.0,2,What You Need
297,0.742,0.645,6.0,-10.248,1.0,0.386,0.148,2.86e-05,0.0861,0.804,112.402,162147.0,4.0,3,Vex Oh (feat. Eight9FLY)
298,0.61,0.709,7.0,-7.143,1.0,0.241,0.00707,1.61e-05,0.273,0.33,100.489,232122.0,4.0,3,Twin Flame
299,0.722,0.78,5.0,-8.623,0.0,0.0753,0.00659,0.047,0.0545,0.2,119.997,288097.0,4.0,2,Assumptions - Kaytranada Edit
300,0.83,0.695,6.0,-9.445,0.0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,190373.0,4.0,2,4EVA (feat. Pharrell Williams)
301,0.738,0.75,11.0,-3.654,0.0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840.0,4.0,3,Intimidated (feat. H.E.R.)
302,0.824,0.396,2.0,-9.663,1.0,0.332,0.0323,0.00286,0.108,0.253,118.048,227707.0,4.0,3,YOU'RE THE ONE
303,0.794,0.757,6.0,-6.644,0.0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680.0,4.0,2,10%
304,0.864,0.682,6.0,-6.73,0.0,0.386,0.208,5.27e-06,0.1,0.268,115.012,268087.0,4.0,3,Be Your Girl (Kaytranada Edition)
305,0.835,0.527,7.0,-7.272,0.0,0.128,0.204,0.000423,0.283,0.611,106.003,218200.0,4.0,2,CHANCES
306,0.789,0.71,10.0,-6.323,0.0,0.131,0.0555,0.843,0.0601,0.6,111.038,183787.0,4.0,2,What You Need
307,0.742,0.645,6.0,-10.248,1.0,0.386,0.148,2.86e-05,0.0861,0.804,112.402,162147.0,4.0,3,Vex Oh (feat. Eight9FLY)
308,0.61,0.709,7.0,-7.143,1.0,0.241,0.00707,1.61e-05,0.273,0.33,100.489,232122.0,4.0,3,Twin Flame
309,0.722,0.78,5.0,-8.623,0.0,0.0753,0.00659,0.047,0.0545,0.2,119.997,288097.0,4.0,2,Assumptions - Kaytranada Edit
310,0.83,0.695,6.0,-9.445,0.0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,190373.0,4.0,2,4EVA (feat. Pharrell Williams)
311,0.738,0.75,11.0,-3.654,0.0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840.0,4.0,3,Intimidated (feat. H.E.R.)
312,0.824,0.396,2.0,-9.663,1.0,0.332,0.0323,0.00286,0.108,0.253,118.048,227707.0,4.0,3,YOU'RE THE ONE
313,0.794,0.757,6.0,-6.644,0.0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680.0,4.0,2,10%
314,0.864,0.682,6.0,-6.73,0.0,0.386,0.208,5.27e-06,0.1,0.268,115.012,268087.0,4.0,3,Be Your Girl (Kaytranada Edition)
315,0.835,0.527,7.0,-7.272,0.0,0.128,0.204,0.000423,0.283,0.611,106.003,218200.0,4.0,2,CHANCES
316,0.789,0.71,10.0,-6.323,0.0,0.131,0.0555,0.843,0.0601,0.6,111.038,183787.0,4.0,2,What You Need
317,0.742,0.645,6.0,-10.248,1.0,0.386,0.148,2.86e-05,0.0861,0.804,112.402,162147.0,4.0,3,Vex Oh (feat. Eight9FLY)
318,0.61,0.709,7.0,-7.143,1.0,0.241,0.00707,1.61e-05,0.273,0.33,100.489,232122.0,4.0,3,Twin Flame
319,0.722,0.78,5.0,-8.623,0.0,0.0753,0.00659,0.047,0.0545,0.2,119.997,288097.0,4.0,2,Assumptions - Kaytranada Edit
320,0.83,0.695,6.0,-9.445,0.0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,190373.0,4.0,2,4EVA (feat. Pharrell Williams)
321,0.738,0.75,11.0,-3.654,0.0,0.219,0.0167,0.00976,0.174,0.342,112.009,207840.0,4.0,3,Intimidated (feat. H.E.R.)
322,0.824,0.396,2.0,-9.663,1.0,0.332,0.0323,0.00286,0.108,0.253,118.048,227707.0,4.0,3,YOU'RE THE ONE
323,0.794,0.757,6.0,-6.644,0.0,0.123,0.0267,0.000306,0.0621,0.615,107.99,186680.0,4.0,2,10%
324,0.864,0.682,6.0,-6.73,0.0,0.386,0.208,5.27e-06,0.1,0.268,115.012,268087.0,4.0,3,Be Your Girl (Kaytranada Edition)
325,0.835,0.527,7.0,-7.272,0.0,0.128,0.204,0.000423,0.283,0.611,106.003,218200.0,4.0,2,CHANCES
326,0.789,0.71,10.0,-6.323,0.0,0.131,0.0555,0.843,0.0601,0.6,111.038,183787.0,4.0,2,What You Need
327,0.742,0.645,6.0,-10.248,1.0,0.386,0.148,2.86e-05,0.0861,0.804,112.402,162147.0,4.0,3,Vex Oh (feat. Eight9FLY)
328,0.61,0.709,7.0,-7.143,1.0,0.241,0.00707,1.61e-05,0.273,0.33,100.489,232122.0,4.0,3,Twin Flame
329,0.722,0.78,5.0,-8.623,0.0,0.0753,0.00659,0.047,0.0545,0.2,119.997,288097.0,4.0,2,Assumptions - Kaytranada Edit
330,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,4.0,2,Viva La Vida
331,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,4.0,4,Yellow
332,0.573,0.711,1.0,-6.268,0.0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0,4.0,2,My Universe
333,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,4.0,2,Something Just Like This
334,0.371,0.268,1.0,-10.506,1.0,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3.0,1,Sparks
335,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600.0,4.0,0,The Scientist
336,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867.0,4.0,4,A Sky Full of Stars
337,0.449,0.585,5.0,-6.761,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0,4.0,4,Paradise
338,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267.0,4.0,2,Hymn for the Weekend
339,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,295533.0,4.0,0,Fix You
340,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,4.0,2,Viva La Vida
341,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,4.0,4,Yellow
342,0.573,0.711,1.0,-6.268,0.0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0,4.0,2,My Universe
343,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,4.0,2,Something Just Like This
344,0.371,0.268,1.0,-10.506,1.0,0.0281,0.748,0.0517,0.104,0.165,102.617,227093.0,3.0,1,Sparks
345,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600.0,4.0,0,The Scientist
346,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867.0,4.0,4,A Sky Full of Stars
347,0.449,0.585,5.0,-6.761,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719.0,4.0,4,Paradise
348,0.491,0.693,0.0,-6.487,0.0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267.0,4.0,2,Hymn for the Weekend
349,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,295533.0,4.0,0,Fix You
350,0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0,4.0,2,Pumped Up Kicks
351,0.638,0.738,6.0,-4.976,0.0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147.0,4.0,2,Sit Next to Me
352,0.744,0.642,2.0,-4.6,0.0,0.031,0.115,3.95e-05,0.279,0.63,94.988,256267.0,4.0,2,Imagination
353,0.632,0.908,8.0,-3.511,1.0,0.0458,0.00762,0.000172,0.167,0.764,110.024,202467.0,4.0,4,Houdini
354,0.67,0.876,5.0,-4.905,0.0,0.0536,0.0127,0.00302,0.109,0.736,126.968,276173.0,4.0,2,Helena Beat
355,0.611,0.948,1.0,-3.751,0.0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,174920.0,4.0,2,Don't Stop (Color on the Walls)
356,0.641,0.967,5.0,-4.289,0.0,0.0601,0.0483,0.000276,0.442,0.725,113.017,238787.0,4.0,2,Call It What You Want
357,0.597,0.733,11.0,-4.727,0.0,0.11,0.00457,0.00191,0.501,0.866,87.479,182653.0,4.0,2,Lotus Eater
358,0.597,0.848,0.0,-5.841,1.0,0.0308,0.0372,2.33e-05,0.122,0.437,128.009,214080.0,4.0,4,I Would Do Anything for You
359,0.433,0.614,8.0,-7.594,0.0,0.0499,0.111,5.61e-05,0.141,0.233,178.751,276360.0,4.0,2,Lamb's Wool
360,0.546,0.311,1.0,-10.396,1.0,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533.0,4.0,0,Let It Go
361,0.715,0.715,5.0,-7.364,1.0,0.0904,0.0526,0.0,0.0936,0.506,134.923,238747.0,4.0,4,Hold Back The River
362,0.559,0.473,0.0,-4.147,1.0,0.0364,0.177,1.5e-06,0.108,0.341,69.973,181360.0,4.0,4,Us
363,0.631,0.715,1.0,-6.083,0.0,0.0277,0.0299,0.0,0.122,0.42,135.826,176827.0,4.0,2,Peer Pressure
364,0.594,0.64,10.0,-6.865,1.0,0.033,0.0169,0.0,0.135,0.492,92.871,170457.0,4.0,4,Chasing Stars (feat. James Bay)
365,0.68,0.315,11.0,-8.425,1.0,0.0391,0.913,0.0,0.712,0.361,117.614,236787.0,4.0,0,If You Ever Wanna Be In Love - James Bay Spotify Session 2015
366,0.519,0.407,11.0,-7.682,0.0,0.0384,0.844,0.0,0.101,0.515,139.954,189147.0,4.0,0,Wild Love - Acoustic
367,0.652,0.18,5.0,-9.735,0.0,0.111,0.743,4.04e-06,0.71,0.328,115.218,261120.0,3.0,1,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover"""
368,0.537,0.485,2.0,-8.131,1.0,0.0332,0.102,3.83e-06,0.319,0.293,152.012,224813.0,4.0,4,Need The Sun To Break
369,0.499,0.21,1.0,-9.122,1.0,0.042,0.891,1.17e-05,0.726,0.39,140.23,285867.0,3.0,1,Let It Go - James Bay Spotify Session 2015
370,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0,4.0,0,lovely (with Khalid)
371,0.632,0.686,6.0,-7.665,0.0,0.243,0.549,0.0,0.2,0.329,89.949,170770.0,4.0,3,Eastside (with Halsey & Khalid)
372,0.912,0.774,0.0,-4.673,0.0,0.0455,0.121,0.0127,0.101,0.632,119.966,155589.0,4.0,2,Numb
373,0.596,0.552,0.0,-10.278,0.0,0.097,0.0765,0.334,0.104,0.112,97.949,229320.0,4.0,2,Better
374,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823.0,4.0,4,Silence
375,0.799,0.539,1.0,-6.351,1.0,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547.0,4.0,4,Young Dumb & Broke
376,0.64,0.647,5.0,-8.114,0.0,0.186,0.124,0.0,0.0801,0.546,92.979,197867.0,4.0,2,Beautiful People (feat. Khalid)
377,0.736,0.449,1.0,-11.462,0.0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080.0,4.0,3,Location
378,0.83,0.585,1.0,-5.802,1.0,0.0366,0.225,0.00209,0.0576,0.642,105.03,228600.0,4.0,4,8TEEN
379,0.691,0.906,0.0,-4.458,1.0,0.171,0.072,0.0,0.299,0.657,119.978,183926.0,4.0,4,The Hard Way
380,0.451,0.627,8.0,-4.59,1.0,0.127,0.591,0.00958,0.118,0.77,74.69,184000.0,4.0,4,3:15 (Breathe)
381,0.759,0.245,6.0,-6.545,1.0,0.138,0.515,0.000154,0.102,0.209,96.992,237507.0,4.0,0,Losin Control
382,0.819,0.355,5.0,-7.907,0.0,0.155,0.0274,7.77e-06,0.109,0.242,83.526,176766.0,4.0,2,NASTY - Extended Version
383,0.71,0.404,1.0,-10.04,0.0,0.379,0.484,0.0,0.0953,0.398,139.553,165853.0,4.0,3,What They Want
384,0.838,0.297,5.0,-8.224,0.0,0.056,0.0109,4.6e-06,0.109,0.395,83.524,126467.0,4.0,2,NASTY
